profileID,respID,qID,altID,obsID,blockID,tired,walking,sports,concentration,embarrassed,unhappiness,treated
54524,877,1,1,8761,5,often,always,never,almost never,sometimes,sometimes,often
59417,877,2,1,8762,5,almost never,often,almost never,never,never,always,often
17816,877,3,1,8763,5,never,often,sometimes,sometimes,often,never,almost never
19025,877,4,1,8764,5,always,always,never,sometimes,never,almost never,almost never
68956,877,5,1,8765,5,never,almost never,often,almost never,never,sometimes,always
16212,877,6,1,8766,5,almost never,sometimes,often,always,never,never,almost never
1,877,7,1,8767,5,never,never,never,never,never,never,never
29304,877,8,1,8768,5,often,never,sometimes,always,almost never,always,almost never
33674,877,9,1,8769,5,often,always,almost never,always,often,never,sometimes
38526,877,10,1,8770,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,878,1,1,8771,5,often,always,never,almost never,sometimes,sometimes,often
59417,878,2,1,8772,5,almost never,often,almost never,never,never,always,often
17816,878,3,1,8773,5,never,often,sometimes,sometimes,often,never,almost never
19025,878,4,1,8774,5,always,always,never,sometimes,never,almost never,almost never
68956,878,5,1,8775,5,never,almost never,often,almost never,never,sometimes,always
16212,878,6,1,8776,5,almost never,sometimes,often,always,never,never,almost never
1,878,7,1,8777,5,never,never,never,never,never,never,never
29304,878,8,1,8778,5,often,never,sometimes,always,almost never,always,almost never
33674,878,9,1,8779,5,often,always,almost never,always,often,never,sometimes
38526,878,10,1,8780,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,879,1,1,8781,5,often,always,never,almost never,sometimes,sometimes,often
59417,879,2,1,8782,5,almost never,often,almost never,never,never,always,often
17816,879,3,1,8783,5,never,often,sometimes,sometimes,often,never,almost never
19025,879,4,1,8784,5,always,always,never,sometimes,never,almost never,almost never
68956,879,5,1,8785,5,never,almost never,often,almost never,never,sometimes,always
16212,879,6,1,8786,5,almost never,sometimes,often,always,never,never,almost never
1,879,7,1,8787,5,never,never,never,never,never,never,never
29304,879,8,1,8788,5,often,never,sometimes,always,almost never,always,almost never
33674,879,9,1,8789,5,often,always,almost never,always,often,never,sometimes
38526,879,10,1,8790,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,880,1,1,8791,5,often,always,never,almost never,sometimes,sometimes,often
59417,880,2,1,8792,5,almost never,often,almost never,never,never,always,often
17816,880,3,1,8793,5,never,often,sometimes,sometimes,often,never,almost never
19025,880,4,1,8794,5,always,always,never,sometimes,never,almost never,almost never
68956,880,5,1,8795,5,never,almost never,often,almost never,never,sometimes,always
16212,880,6,1,8796,5,almost never,sometimes,often,always,never,never,almost never
1,880,7,1,8797,5,never,never,never,never,never,never,never
29304,880,8,1,8798,5,often,never,sometimes,always,almost never,always,almost never
33674,880,9,1,8799,5,often,always,almost never,always,often,never,sometimes
38526,880,10,1,8800,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,881,1,1,8801,5,often,always,never,almost never,sometimes,sometimes,often
59417,881,2,1,8802,5,almost never,often,almost never,never,never,always,often
17816,881,3,1,8803,5,never,often,sometimes,sometimes,often,never,almost never
19025,881,4,1,8804,5,always,always,never,sometimes,never,almost never,almost never
68956,881,5,1,8805,5,never,almost never,often,almost never,never,sometimes,always
16212,881,6,1,8806,5,almost never,sometimes,often,always,never,never,almost never
1,881,7,1,8807,5,never,never,never,never,never,never,never
29304,881,8,1,8808,5,often,never,sometimes,always,almost never,always,almost never
33674,881,9,1,8809,5,often,always,almost never,always,often,never,sometimes
38526,881,10,1,8810,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,882,1,1,8811,5,often,always,never,almost never,sometimes,sometimes,often
59417,882,2,1,8812,5,almost never,often,almost never,never,never,always,often
17816,882,3,1,8813,5,never,often,sometimes,sometimes,often,never,almost never
19025,882,4,1,8814,5,always,always,never,sometimes,never,almost never,almost never
68956,882,5,1,8815,5,never,almost never,often,almost never,never,sometimes,always
16212,882,6,1,8816,5,almost never,sometimes,often,always,never,never,almost never
1,882,7,1,8817,5,never,never,never,never,never,never,never
29304,882,8,1,8818,5,often,never,sometimes,always,almost never,always,almost never
33674,882,9,1,8819,5,often,always,almost never,always,often,never,sometimes
38526,882,10,1,8820,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,883,1,1,8821,5,often,always,never,almost never,sometimes,sometimes,often
59417,883,2,1,8822,5,almost never,often,almost never,never,never,always,often
17816,883,3,1,8823,5,never,often,sometimes,sometimes,often,never,almost never
19025,883,4,1,8824,5,always,always,never,sometimes,never,almost never,almost never
68956,883,5,1,8825,5,never,almost never,often,almost never,never,sometimes,always
16212,883,6,1,8826,5,almost never,sometimes,often,always,never,never,almost never
1,883,7,1,8827,5,never,never,never,never,never,never,never
29304,883,8,1,8828,5,often,never,sometimes,always,almost never,always,almost never
33674,883,9,1,8829,5,often,always,almost never,always,often,never,sometimes
38526,883,10,1,8830,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,884,1,1,8831,5,often,always,never,almost never,sometimes,sometimes,often
59417,884,2,1,8832,5,almost never,often,almost never,never,never,always,often
17816,884,3,1,8833,5,never,often,sometimes,sometimes,often,never,almost never
19025,884,4,1,8834,5,always,always,never,sometimes,never,almost never,almost never
68956,884,5,1,8835,5,never,almost never,often,almost never,never,sometimes,always
16212,884,6,1,8836,5,almost never,sometimes,often,always,never,never,almost never
1,884,7,1,8837,5,never,never,never,never,never,never,never
29304,884,8,1,8838,5,often,never,sometimes,always,almost never,always,almost never
33674,884,9,1,8839,5,often,always,almost never,always,often,never,sometimes
38526,884,10,1,8840,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,885,1,1,8841,5,often,always,never,almost never,sometimes,sometimes,often
59417,885,2,1,8842,5,almost never,often,almost never,never,never,always,often
17816,885,3,1,8843,5,never,often,sometimes,sometimes,often,never,almost never
19025,885,4,1,8844,5,always,always,never,sometimes,never,almost never,almost never
68956,885,5,1,8845,5,never,almost never,often,almost never,never,sometimes,always
16212,885,6,1,8846,5,almost never,sometimes,often,always,never,never,almost never
1,885,7,1,8847,5,never,never,never,never,never,never,never
29304,885,8,1,8848,5,often,never,sometimes,always,almost never,always,almost never
33674,885,9,1,8849,5,often,always,almost never,always,often,never,sometimes
38526,885,10,1,8850,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,886,1,1,8851,5,often,always,never,almost never,sometimes,sometimes,often
59417,886,2,1,8852,5,almost never,often,almost never,never,never,always,often
17816,886,3,1,8853,5,never,often,sometimes,sometimes,often,never,almost never
19025,886,4,1,8854,5,always,always,never,sometimes,never,almost never,almost never
68956,886,5,1,8855,5,never,almost never,often,almost never,never,sometimes,always
16212,886,6,1,8856,5,almost never,sometimes,often,always,never,never,almost never
1,886,7,1,8857,5,never,never,never,never,never,never,never
29304,886,8,1,8858,5,often,never,sometimes,always,almost never,always,almost never
33674,886,9,1,8859,5,often,always,almost never,always,often,never,sometimes
38526,886,10,1,8860,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,887,1,1,8861,5,often,always,never,almost never,sometimes,sometimes,often
59417,887,2,1,8862,5,almost never,often,almost never,never,never,always,often
17816,887,3,1,8863,5,never,often,sometimes,sometimes,often,never,almost never
19025,887,4,1,8864,5,always,always,never,sometimes,never,almost never,almost never
68956,887,5,1,8865,5,never,almost never,often,almost never,never,sometimes,always
16212,887,6,1,8866,5,almost never,sometimes,often,always,never,never,almost never
1,887,7,1,8867,5,never,never,never,never,never,never,never
29304,887,8,1,8868,5,often,never,sometimes,always,almost never,always,almost never
33674,887,9,1,8869,5,often,always,almost never,always,often,never,sometimes
38526,887,10,1,8870,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,888,1,1,8871,5,often,always,never,almost never,sometimes,sometimes,often
59417,888,2,1,8872,5,almost never,often,almost never,never,never,always,often
17816,888,3,1,8873,5,never,often,sometimes,sometimes,often,never,almost never
19025,888,4,1,8874,5,always,always,never,sometimes,never,almost never,almost never
68956,888,5,1,8875,5,never,almost never,often,almost never,never,sometimes,always
16212,888,6,1,8876,5,almost never,sometimes,often,always,never,never,almost never
1,888,7,1,8877,5,never,never,never,never,never,never,never
29304,888,8,1,8878,5,often,never,sometimes,always,almost never,always,almost never
33674,888,9,1,8879,5,often,always,almost never,always,often,never,sometimes
38526,888,10,1,8880,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,889,1,1,8881,5,often,always,never,almost never,sometimes,sometimes,often
59417,889,2,1,8882,5,almost never,often,almost never,never,never,always,often
17816,889,3,1,8883,5,never,often,sometimes,sometimes,often,never,almost never
19025,889,4,1,8884,5,always,always,never,sometimes,never,almost never,almost never
68956,889,5,1,8885,5,never,almost never,often,almost never,never,sometimes,always
16212,889,6,1,8886,5,almost never,sometimes,often,always,never,never,almost never
1,889,7,1,8887,5,never,never,never,never,never,never,never
29304,889,8,1,8888,5,often,never,sometimes,always,almost never,always,almost never
33674,889,9,1,8889,5,often,always,almost never,always,often,never,sometimes
38526,889,10,1,8890,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,890,1,1,8891,5,often,always,never,almost never,sometimes,sometimes,often
59417,890,2,1,8892,5,almost never,often,almost never,never,never,always,often
17816,890,3,1,8893,5,never,often,sometimes,sometimes,often,never,almost never
19025,890,4,1,8894,5,always,always,never,sometimes,never,almost never,almost never
68956,890,5,1,8895,5,never,almost never,often,almost never,never,sometimes,always
16212,890,6,1,8896,5,almost never,sometimes,often,always,never,never,almost never
1,890,7,1,8897,5,never,never,never,never,never,never,never
29304,890,8,1,8898,5,often,never,sometimes,always,almost never,always,almost never
33674,890,9,1,8899,5,often,always,almost never,always,often,never,sometimes
38526,890,10,1,8900,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,891,1,1,8901,5,often,always,never,almost never,sometimes,sometimes,often
59417,891,2,1,8902,5,almost never,often,almost never,never,never,always,often
17816,891,3,1,8903,5,never,often,sometimes,sometimes,often,never,almost never
19025,891,4,1,8904,5,always,always,never,sometimes,never,almost never,almost never
68956,891,5,1,8905,5,never,almost never,often,almost never,never,sometimes,always
16212,891,6,1,8906,5,almost never,sometimes,often,always,never,never,almost never
1,891,7,1,8907,5,never,never,never,never,never,never,never
29304,891,8,1,8908,5,often,never,sometimes,always,almost never,always,almost never
33674,891,9,1,8909,5,often,always,almost never,always,often,never,sometimes
38526,891,10,1,8910,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,892,1,1,8911,5,often,always,never,almost never,sometimes,sometimes,often
59417,892,2,1,8912,5,almost never,often,almost never,never,never,always,often
17816,892,3,1,8913,5,never,often,sometimes,sometimes,often,never,almost never
19025,892,4,1,8914,5,always,always,never,sometimes,never,almost never,almost never
68956,892,5,1,8915,5,never,almost never,often,almost never,never,sometimes,always
16212,892,6,1,8916,5,almost never,sometimes,often,always,never,never,almost never
1,892,7,1,8917,5,never,never,never,never,never,never,never
29304,892,8,1,8918,5,often,never,sometimes,always,almost never,always,almost never
33674,892,9,1,8919,5,often,always,almost never,always,often,never,sometimes
38526,892,10,1,8920,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,893,1,1,8921,5,often,always,never,almost never,sometimes,sometimes,often
59417,893,2,1,8922,5,almost never,often,almost never,never,never,always,often
17816,893,3,1,8923,5,never,often,sometimes,sometimes,often,never,almost never
19025,893,4,1,8924,5,always,always,never,sometimes,never,almost never,almost never
68956,893,5,1,8925,5,never,almost never,often,almost never,never,sometimes,always
16212,893,6,1,8926,5,almost never,sometimes,often,always,never,never,almost never
1,893,7,1,8927,5,never,never,never,never,never,never,never
29304,893,8,1,8928,5,often,never,sometimes,always,almost never,always,almost never
33674,893,9,1,8929,5,often,always,almost never,always,often,never,sometimes
38526,893,10,1,8930,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,894,1,1,8931,5,often,always,never,almost never,sometimes,sometimes,often
59417,894,2,1,8932,5,almost never,often,almost never,never,never,always,often
17816,894,3,1,8933,5,never,often,sometimes,sometimes,often,never,almost never
19025,894,4,1,8934,5,always,always,never,sometimes,never,almost never,almost never
68956,894,5,1,8935,5,never,almost never,often,almost never,never,sometimes,always
16212,894,6,1,8936,5,almost never,sometimes,often,always,never,never,almost never
1,894,7,1,8937,5,never,never,never,never,never,never,never
29304,894,8,1,8938,5,often,never,sometimes,always,almost never,always,almost never
33674,894,9,1,8939,5,often,always,almost never,always,often,never,sometimes
38526,894,10,1,8940,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,895,1,1,8941,5,often,always,never,almost never,sometimes,sometimes,often
59417,895,2,1,8942,5,almost never,often,almost never,never,never,always,often
17816,895,3,1,8943,5,never,often,sometimes,sometimes,often,never,almost never
19025,895,4,1,8944,5,always,always,never,sometimes,never,almost never,almost never
68956,895,5,1,8945,5,never,almost never,often,almost never,never,sometimes,always
16212,895,6,1,8946,5,almost never,sometimes,often,always,never,never,almost never
1,895,7,1,8947,5,never,never,never,never,never,never,never
29304,895,8,1,8948,5,often,never,sometimes,always,almost never,always,almost never
33674,895,9,1,8949,5,often,always,almost never,always,often,never,sometimes
38526,895,10,1,8950,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,896,1,1,8951,5,often,always,never,almost never,sometimes,sometimes,often
59417,896,2,1,8952,5,almost never,often,almost never,never,never,always,often
17816,896,3,1,8953,5,never,often,sometimes,sometimes,often,never,almost never
19025,896,4,1,8954,5,always,always,never,sometimes,never,almost never,almost never
68956,896,5,1,8955,5,never,almost never,often,almost never,never,sometimes,always
16212,896,6,1,8956,5,almost never,sometimes,often,always,never,never,almost never
1,896,7,1,8957,5,never,never,never,never,never,never,never
29304,896,8,1,8958,5,often,never,sometimes,always,almost never,always,almost never
33674,896,9,1,8959,5,often,always,almost never,always,often,never,sometimes
38526,896,10,1,8960,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,897,1,1,8961,5,often,always,never,almost never,sometimes,sometimes,often
59417,897,2,1,8962,5,almost never,often,almost never,never,never,always,often
17816,897,3,1,8963,5,never,often,sometimes,sometimes,often,never,almost never
19025,897,4,1,8964,5,always,always,never,sometimes,never,almost never,almost never
68956,897,5,1,8965,5,never,almost never,often,almost never,never,sometimes,always
16212,897,6,1,8966,5,almost never,sometimes,often,always,never,never,almost never
1,897,7,1,8967,5,never,never,never,never,never,never,never
29304,897,8,1,8968,5,often,never,sometimes,always,almost never,always,almost never
33674,897,9,1,8969,5,often,always,almost never,always,often,never,sometimes
38526,897,10,1,8970,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,898,1,1,8971,5,often,always,never,almost never,sometimes,sometimes,often
59417,898,2,1,8972,5,almost never,often,almost never,never,never,always,often
17816,898,3,1,8973,5,never,often,sometimes,sometimes,often,never,almost never
19025,898,4,1,8974,5,always,always,never,sometimes,never,almost never,almost never
68956,898,5,1,8975,5,never,almost never,often,almost never,never,sometimes,always
16212,898,6,1,8976,5,almost never,sometimes,often,always,never,never,almost never
1,898,7,1,8977,5,never,never,never,never,never,never,never
29304,898,8,1,8978,5,often,never,sometimes,always,almost never,always,almost never
33674,898,9,1,8979,5,often,always,almost never,always,often,never,sometimes
38526,898,10,1,8980,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,899,1,1,8981,5,often,always,never,almost never,sometimes,sometimes,often
59417,899,2,1,8982,5,almost never,often,almost never,never,never,always,often
17816,899,3,1,8983,5,never,often,sometimes,sometimes,often,never,almost never
19025,899,4,1,8984,5,always,always,never,sometimes,never,almost never,almost never
68956,899,5,1,8985,5,never,almost never,often,almost never,never,sometimes,always
16212,899,6,1,8986,5,almost never,sometimes,often,always,never,never,almost never
1,899,7,1,8987,5,never,never,never,never,never,never,never
29304,899,8,1,8988,5,often,never,sometimes,always,almost never,always,almost never
33674,899,9,1,8989,5,often,always,almost never,always,often,never,sometimes
38526,899,10,1,8990,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,900,1,1,8991,5,often,always,never,almost never,sometimes,sometimes,often
59417,900,2,1,8992,5,almost never,often,almost never,never,never,always,often
17816,900,3,1,8993,5,never,often,sometimes,sometimes,often,never,almost never
19025,900,4,1,8994,5,always,always,never,sometimes,never,almost never,almost never
68956,900,5,1,8995,5,never,almost never,often,almost never,never,sometimes,always
16212,900,6,1,8996,5,almost never,sometimes,often,always,never,never,almost never
1,900,7,1,8997,5,never,never,never,never,never,never,never
29304,900,8,1,8998,5,often,never,sometimes,always,almost never,always,almost never
33674,900,9,1,8999,5,often,always,almost never,always,often,never,sometimes
38526,900,10,1,9000,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,901,1,1,9001,5,often,always,never,almost never,sometimes,sometimes,often
59417,901,2,1,9002,5,almost never,often,almost never,never,never,always,often
17816,901,3,1,9003,5,never,often,sometimes,sometimes,often,never,almost never
19025,901,4,1,9004,5,always,always,never,sometimes,never,almost never,almost never
68956,901,5,1,9005,5,never,almost never,often,almost never,never,sometimes,always
16212,901,6,1,9006,5,almost never,sometimes,often,always,never,never,almost never
1,901,7,1,9007,5,never,never,never,never,never,never,never
29304,901,8,1,9008,5,often,never,sometimes,always,almost never,always,almost never
33674,901,9,1,9009,5,often,always,almost never,always,often,never,sometimes
38526,901,10,1,9010,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,902,1,1,9011,5,often,always,never,almost never,sometimes,sometimes,often
59417,902,2,1,9012,5,almost never,often,almost never,never,never,always,often
17816,902,3,1,9013,5,never,often,sometimes,sometimes,often,never,almost never
19025,902,4,1,9014,5,always,always,never,sometimes,never,almost never,almost never
68956,902,5,1,9015,5,never,almost never,often,almost never,never,sometimes,always
16212,902,6,1,9016,5,almost never,sometimes,often,always,never,never,almost never
1,902,7,1,9017,5,never,never,never,never,never,never,never
29304,902,8,1,9018,5,often,never,sometimes,always,almost never,always,almost never
33674,902,9,1,9019,5,often,always,almost never,always,often,never,sometimes
38526,902,10,1,9020,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,903,1,1,9021,5,often,always,never,almost never,sometimes,sometimes,often
59417,903,2,1,9022,5,almost never,often,almost never,never,never,always,often
17816,903,3,1,9023,5,never,often,sometimes,sometimes,often,never,almost never
19025,903,4,1,9024,5,always,always,never,sometimes,never,almost never,almost never
68956,903,5,1,9025,5,never,almost never,often,almost never,never,sometimes,always
16212,903,6,1,9026,5,almost never,sometimes,often,always,never,never,almost never
1,903,7,1,9027,5,never,never,never,never,never,never,never
29304,903,8,1,9028,5,often,never,sometimes,always,almost never,always,almost never
33674,903,9,1,9029,5,often,always,almost never,always,often,never,sometimes
38526,903,10,1,9030,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,904,1,1,9031,5,often,always,never,almost never,sometimes,sometimes,often
59417,904,2,1,9032,5,almost never,often,almost never,never,never,always,often
17816,904,3,1,9033,5,never,often,sometimes,sometimes,often,never,almost never
19025,904,4,1,9034,5,always,always,never,sometimes,never,almost never,almost never
68956,904,5,1,9035,5,never,almost never,often,almost never,never,sometimes,always
16212,904,6,1,9036,5,almost never,sometimes,often,always,never,never,almost never
1,904,7,1,9037,5,never,never,never,never,never,never,never
29304,904,8,1,9038,5,often,never,sometimes,always,almost never,always,almost never
33674,904,9,1,9039,5,often,always,almost never,always,often,never,sometimes
38526,904,10,1,9040,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,905,1,1,9041,5,often,always,never,almost never,sometimes,sometimes,often
59417,905,2,1,9042,5,almost never,often,almost never,never,never,always,often
17816,905,3,1,9043,5,never,often,sometimes,sometimes,often,never,almost never
19025,905,4,1,9044,5,always,always,never,sometimes,never,almost never,almost never
68956,905,5,1,9045,5,never,almost never,often,almost never,never,sometimes,always
16212,905,6,1,9046,5,almost never,sometimes,often,always,never,never,almost never
1,905,7,1,9047,5,never,never,never,never,never,never,never
29304,905,8,1,9048,5,often,never,sometimes,always,almost never,always,almost never
33674,905,9,1,9049,5,often,always,almost never,always,often,never,sometimes
38526,905,10,1,9050,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,906,1,1,9051,5,often,always,never,almost never,sometimes,sometimes,often
59417,906,2,1,9052,5,almost never,often,almost never,never,never,always,often
17816,906,3,1,9053,5,never,often,sometimes,sometimes,often,never,almost never
19025,906,4,1,9054,5,always,always,never,sometimes,never,almost never,almost never
68956,906,5,1,9055,5,never,almost never,often,almost never,never,sometimes,always
16212,906,6,1,9056,5,almost never,sometimes,often,always,never,never,almost never
1,906,7,1,9057,5,never,never,never,never,never,never,never
29304,906,8,1,9058,5,often,never,sometimes,always,almost never,always,almost never
33674,906,9,1,9059,5,often,always,almost never,always,often,never,sometimes
38526,906,10,1,9060,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,907,1,1,9061,5,often,always,never,almost never,sometimes,sometimes,often
59417,907,2,1,9062,5,almost never,often,almost never,never,never,always,often
17816,907,3,1,9063,5,never,often,sometimes,sometimes,often,never,almost never
19025,907,4,1,9064,5,always,always,never,sometimes,never,almost never,almost never
68956,907,5,1,9065,5,never,almost never,often,almost never,never,sometimes,always
16212,907,6,1,9066,5,almost never,sometimes,often,always,never,never,almost never
1,907,7,1,9067,5,never,never,never,never,never,never,never
29304,907,8,1,9068,5,often,never,sometimes,always,almost never,always,almost never
33674,907,9,1,9069,5,often,always,almost never,always,often,never,sometimes
38526,907,10,1,9070,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,908,1,1,9071,5,often,always,never,almost never,sometimes,sometimes,often
59417,908,2,1,9072,5,almost never,often,almost never,never,never,always,often
17816,908,3,1,9073,5,never,often,sometimes,sometimes,often,never,almost never
19025,908,4,1,9074,5,always,always,never,sometimes,never,almost never,almost never
68956,908,5,1,9075,5,never,almost never,often,almost never,never,sometimes,always
16212,908,6,1,9076,5,almost never,sometimes,often,always,never,never,almost never
1,908,7,1,9077,5,never,never,never,never,never,never,never
29304,908,8,1,9078,5,often,never,sometimes,always,almost never,always,almost never
33674,908,9,1,9079,5,often,always,almost never,always,often,never,sometimes
38526,908,10,1,9080,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,909,1,1,9081,5,often,always,never,almost never,sometimes,sometimes,often
59417,909,2,1,9082,5,almost never,often,almost never,never,never,always,often
17816,909,3,1,9083,5,never,often,sometimes,sometimes,often,never,almost never
19025,909,4,1,9084,5,always,always,never,sometimes,never,almost never,almost never
68956,909,5,1,9085,5,never,almost never,often,almost never,never,sometimes,always
16212,909,6,1,9086,5,almost never,sometimes,often,always,never,never,almost never
1,909,7,1,9087,5,never,never,never,never,never,never,never
29304,909,8,1,9088,5,often,never,sometimes,always,almost never,always,almost never
33674,909,9,1,9089,5,often,always,almost never,always,often,never,sometimes
38526,909,10,1,9090,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,910,1,1,9091,5,often,always,never,almost never,sometimes,sometimes,often
59417,910,2,1,9092,5,almost never,often,almost never,never,never,always,often
17816,910,3,1,9093,5,never,often,sometimes,sometimes,often,never,almost never
19025,910,4,1,9094,5,always,always,never,sometimes,never,almost never,almost never
68956,910,5,1,9095,5,never,almost never,often,almost never,never,sometimes,always
16212,910,6,1,9096,5,almost never,sometimes,often,always,never,never,almost never
1,910,7,1,9097,5,never,never,never,never,never,never,never
29304,910,8,1,9098,5,often,never,sometimes,always,almost never,always,almost never
33674,910,9,1,9099,5,often,always,almost never,always,often,never,sometimes
38526,910,10,1,9100,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,911,1,1,9101,5,often,always,never,almost never,sometimes,sometimes,often
59417,911,2,1,9102,5,almost never,often,almost never,never,never,always,often
17816,911,3,1,9103,5,never,often,sometimes,sometimes,often,never,almost never
19025,911,4,1,9104,5,always,always,never,sometimes,never,almost never,almost never
68956,911,5,1,9105,5,never,almost never,often,almost never,never,sometimes,always
16212,911,6,1,9106,5,almost never,sometimes,often,always,never,never,almost never
1,911,7,1,9107,5,never,never,never,never,never,never,never
29304,911,8,1,9108,5,often,never,sometimes,always,almost never,always,almost never
33674,911,9,1,9109,5,often,always,almost never,always,often,never,sometimes
38526,911,10,1,9110,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,912,1,1,9111,5,often,always,never,almost never,sometimes,sometimes,often
59417,912,2,1,9112,5,almost never,often,almost never,never,never,always,often
17816,912,3,1,9113,5,never,often,sometimes,sometimes,often,never,almost never
19025,912,4,1,9114,5,always,always,never,sometimes,never,almost never,almost never
68956,912,5,1,9115,5,never,almost never,often,almost never,never,sometimes,always
16212,912,6,1,9116,5,almost never,sometimes,often,always,never,never,almost never
1,912,7,1,9117,5,never,never,never,never,never,never,never
29304,912,8,1,9118,5,often,never,sometimes,always,almost never,always,almost never
33674,912,9,1,9119,5,often,always,almost never,always,often,never,sometimes
38526,912,10,1,9120,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,913,1,1,9121,5,often,always,never,almost never,sometimes,sometimes,often
59417,913,2,1,9122,5,almost never,often,almost never,never,never,always,often
17816,913,3,1,9123,5,never,often,sometimes,sometimes,often,never,almost never
19025,913,4,1,9124,5,always,always,never,sometimes,never,almost never,almost never
68956,913,5,1,9125,5,never,almost never,often,almost never,never,sometimes,always
16212,913,6,1,9126,5,almost never,sometimes,often,always,never,never,almost never
1,913,7,1,9127,5,never,never,never,never,never,never,never
29304,913,8,1,9128,5,often,never,sometimes,always,almost never,always,almost never
33674,913,9,1,9129,5,often,always,almost never,always,often,never,sometimes
38526,913,10,1,9130,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,914,1,1,9131,5,often,always,never,almost never,sometimes,sometimes,often
59417,914,2,1,9132,5,almost never,often,almost never,never,never,always,often
17816,914,3,1,9133,5,never,often,sometimes,sometimes,often,never,almost never
19025,914,4,1,9134,5,always,always,never,sometimes,never,almost never,almost never
68956,914,5,1,9135,5,never,almost never,often,almost never,never,sometimes,always
16212,914,6,1,9136,5,almost never,sometimes,often,always,never,never,almost never
1,914,7,1,9137,5,never,never,never,never,never,never,never
29304,914,8,1,9138,5,often,never,sometimes,always,almost never,always,almost never
33674,914,9,1,9139,5,often,always,almost never,always,often,never,sometimes
38526,914,10,1,9140,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,915,1,1,9141,5,often,always,never,almost never,sometimes,sometimes,often
59417,915,2,1,9142,5,almost never,often,almost never,never,never,always,often
17816,915,3,1,9143,5,never,often,sometimes,sometimes,often,never,almost never
19025,915,4,1,9144,5,always,always,never,sometimes,never,almost never,almost never
68956,915,5,1,9145,5,never,almost never,often,almost never,never,sometimes,always
16212,915,6,1,9146,5,almost never,sometimes,often,always,never,never,almost never
1,915,7,1,9147,5,never,never,never,never,never,never,never
29304,915,8,1,9148,5,often,never,sometimes,always,almost never,always,almost never
33674,915,9,1,9149,5,often,always,almost never,always,often,never,sometimes
38526,915,10,1,9150,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,916,1,1,9151,5,often,always,never,almost never,sometimes,sometimes,often
59417,916,2,1,9152,5,almost never,often,almost never,never,never,always,often
17816,916,3,1,9153,5,never,often,sometimes,sometimes,often,never,almost never
19025,916,4,1,9154,5,always,always,never,sometimes,never,almost never,almost never
68956,916,5,1,9155,5,never,almost never,often,almost never,never,sometimes,always
16212,916,6,1,9156,5,almost never,sometimes,often,always,never,never,almost never
1,916,7,1,9157,5,never,never,never,never,never,never,never
29304,916,8,1,9158,5,often,never,sometimes,always,almost never,always,almost never
33674,916,9,1,9159,5,often,always,almost never,always,often,never,sometimes
38526,916,10,1,9160,5,never,never,almost never,often,almost never,sometimes,sometimes
54524,917,1,1,9161,5,often,always,never,almost never,sometimes,sometimes,often
59417,917,2,1,9162,5,almost never,often,almost never,never,never,always,often
17816,917,3,1,9163,5,never,often,sometimes,sometimes,often,never,almost never
19025,917,4,1,9164,5,always,always,never,sometimes,never,almost never,almost never
68956,917,5,1,9165,5,never,almost never,often,almost never,never,sometimes,always
16212,917,6,1,9166,5,almost never,sometimes,often,always,never,never,almost never
1,917,7,1,9167,5,never,never,never,never,never,never,never
29304,917,8,1,9168,5,often,never,sometimes,always,almost never,always,almost never
